company,career,education,region,reg,deadline,type,title,job,tag
삼해상사(주),신입 · 경력,"대학(2,3년) 이상",전북 부안군,2022-06-08,2022-06-20,정규직,[CJ제일제당 자회사-삼해상사㈜] 품질 공정관리 및 입고검사 담당 신입/경력 채용,"
, 전동지게차, 지게차, 단순생산직, 생산관리, 품질검사원,  외            ",운전·운송·배송
(주)영유진,경력무관,고졸 이상,경북 포항시 남구,2022-06-04,2022-07-10,정규직 · 계약직,물류센터 직원 (정규직/계약직) 모집,"
, 지게차, 물류관리, 재고관리, 창고관리, 상하차,  외            ",운전·운송·배송
㈜운영,경력무관,고졸 이상,충남 천안시 서북구,2022-05-28,2022-06-26,정규직,영업 물류 입출고관리/배송기사 채용(경력무관),"
, 납품운전원, 배송기사, 물류관리, 재고관리, 창고관리,  ",운전·운송·배송
(주)막스만로지스틱스,신입 · 경력,"대학(2,3년) 이상",서울 영등포구,2022-06-02,채용시,정규직,포워딩 항공팀 신입 및 경력,"
, 항공운송,  ",운전·운송·배송
(주)프린트베이커리,신입 · 경력,대학교(4년) 이상,경기 고양시,2022-05-20,2022-06-24,정규직,[프린트베이커리] 작품관리팀 팀원 모집 (신입/경력),"
, 사무직, 사무보조, 사무행정, 육상운송, 배차관리,  외            ",운전·운송·배송
동해산업(주),신입 · 경력,고졸 이상,경기 화성시,2022-05-20,2022-06-30,정규직,동해산업(주) 부문별 정규직 채용,"
, 납품운전원, 거래처납품, 기계조작원, 단순생산직, 금형설계,  외            ",운전·운송·배송
(주)삼구에프에스,신입 · 경력,고졸 이상,경기 광주시,2022-05-24,2022-06-13,정규직,[식품가공]제조업 생산/운영/출하/사무 신규채용,"
, 전산회계, 급여(Payroll), 전표입력, 사무직, 총무,  외            ",운전·운송·배송
(주)씨앤디옵틱스,신입 · 경력,대학교(4년) 이상,서울전체,2022-05-24,2022-07-07,정규직,해외영업 / 국내영업 / R&D개발 / 물류이송 – 경력 모집,"
, 납품운전원, 적재/하역, 4.5톤, 윙바디, 화물차(카고),  외            ",운전·운송·배송
(주)진성티이씨,신입 · 경력,고졸 이상,경기 평택시,2022-05-26,2022-06-26,정규직 · 계약직,"재무회계(신입)/생산기술(경력,해외)/생산직/자재출하 모집","
, 관리회계, 기업회계, 법인결산, 연결회계, 예산관리,  외            ",운전·운송·배송
(주)윈텍통신,신입 · 경력,고졸 이상,대구 달서구,2022-05-31,2022-06-20,정규직,[삼성1차 협력사-휴대폰] 품질보증팀/제조팀/자재 납품기사 모집,"
, ER(노무관리), 납품운전원, 배송기사, 1톤, 2.5톤,  외            ",운전·운송·배송
(주)신우에스앤씨,경력무관,고졸 이상,서울 금천구,2022-06-02,2022-06-17,정규직,"[빔프로젝터,LDE전광판,음향] 영업직 / 영업지원 / 웹디자이너","
, 납품운전원, 배송기사, 영업관리, 영업지원, 영업직,  외            ",운전·운송·배송
(주)엠스코,신입 · 경력,고졸 이상,대구전체,2022-06-02,2022-06-20,정규직,2022년 상반기 각 부문별 직원 채용,"
, 원가관리, 원가회계, 해상운송, 연구원, 단순생산직,  외            ",운전·운송·배송
(주)에이아이에프,경력,대학교(4년) 이상,서울 성동구,2022-06-03,2022-06-29,정규직 · 계약직,A.I.F. 독일/프랑스/이태리 근무 가능한 포워딩 경력직,"
, 항공운송, 해상운송, 무역경리, 무역사무원, 포워더,  외            ",운전·운송·배송
(주)지오스토리,경력무관,학력무관,서울 강서구,2022-06-03,2022-08-02,정규직,해양조사 및 육상측량분야 정규직 채용,"
, 조종사, 토목기술자, 토목설계, 측량/계측, 토목공학,  외            ",운전·운송·배송
토월 소나무향기태권도장,경력무관,학력무관,경남 창원시,2022-05-25,2022-06-24,아르바이트,셔틀버스기사 아르바이트 채용 - 경력무관,"
, 셔틀버스기사,  ",운전·운송·배송
(주)에이치알엔,경력무관,고졸 이상,강원 춘천시,2022-05-22,2022-06-15,계약직,"(SK그룹)SK오앤에스 운전원 모집/강원도,포항/통신비 지원","
, 납품운전원, 대리운전, 라이더(배달원), 물류기사, 배송기사,  외            ",운전·운송·배송
㈜한익스프레스,경력무관,학력무관,울산 남구,2022-05-14,채용시,계약직,한익스프레스 차량안전관리 운영담당(근무지 울산)  계약직 모집,"
, 육상운송, 물류관리, 배차관리, 입고/입하, 출고/출하,  ",운전·운송·배송
(유)기흥모터스,신입 · 경력,학력무관,서울 강남구,2022-06-01,2022-06-12,정규직,기흥그룹 사업부별 각 부문 신입/경력 사원 모집,"
, 웹개발, ERP, SQL, 감사, 경리,  외            ",운전·운송·배송
(주)디엔피코퍼레이션,경력무관,고졸 이상,대구 달성군,2022-06-03,2022-07-03,정규직,"대구 DNP 생산직, 운반직 신입/경력 모집","
, 적재/하역, 1톤, 트럭, 단순생산직, 외관검사원,  외            ",운전·운송·배송
샘표(주),신입 · 경력,"대학(2,3년) 이상",서울 중구,2022-06-03,2022-06-12,정규직 · 계약직,샘표식품㈜ 6월 각 부문 수시 채용,"
, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 앱개발, 웹개발,  외            ",운전·운송·배송
신흥에스이씨(주),신입 · 경력,고졸 이상,경기 오산시,2022-06-07,2022-06-21,정규직 · 계약직,각 부문 신입 및 경력 모집,"
, 백엔드/서버개발, 유지보수, 정보보안, 프론트엔드, C++,  외            ",운전·운송·배송
대정화금(주),신입 · 경력,학력무관,경기 시흥시,2022-05-26,2022-06-17,정규직 · 계약직,대정화금㈜ 각 부문별 채용,"
, 지게차, 영업관리, 영업지원, 영업직, 영업전략,  외            ",운전·운송·배송
(주)에이치알엔,경력무관,고졸 이상,충남 서산시,2022-05-10,2022-06-15,계약직,"(SK그룹)SK오앤에스 운전원 모집/충주,서산,보령/통신비 지원","
, 납품운전원, 대리운전, 라이더(배달원), 물류기사, 배송기사,  외            ",운전·운송·배송
(주)대림이에스이,경력무관,고졸 이상,경남 김해시,2022-06-08,2022-06-30,정규직,배송및 납품 운전원 구합니다.,"
, 배송기사, 운전, 지게차,  ",운전·운송·배송
(주)델키,경력무관,학력무관,경기 김포시,2022-06-07,2022-06-17,정규직,물류팀 상/하차 및 제품 입/출고 사원 모집,"
, 물류기사, 탑차, 지게차, 물류관리, 자재관리,  외            ",운전·운송·배송
(주)이투비플러스,경력무관,학력무관,경기 오산시,2022-06-02,2022-07-31,정규직,(주)이투비플러스 물류팀 담당자 채용,"
, 전동지게차, 지게차, 물류관리, 자재관리, 창고관리,  외            ",운전·운송·배송
(주)슈퍼스타스위밍아카데미,경력무관,고졸 이상,인천 중구,2022-04-28,2022-06-23,정규직,인천서구가정동) 슈퍼스타 어린이수영장 셔틀기사 채용모집,"
, 셔틀버스기사,  ",운전·운송·배송
(주)글로벌모터서비스,경력무관,고졸 이상,서울 강남구,2022-05-12,2022-06-30,정규직,수입차 Infotainment System 검증/검수/개발 Engineer 모집,"
, GM(게임운영), 자율주행, S/W, C++, Python,  외            ",운전·운송·배송
(유)백연,경력무관,고졸 이상,대전 대덕구,2022-05-26,2022-06-24,정규직,4조 3교대 생산직원 모집,"
, 전동지게차, 지게차, 단순생산직, 재단사, 제조가공,  외            ",운전·운송·배송
(주)송림푸드,경력무관,학력무관,충북 진천군,2022-04-14,2022-07-10,정규직,"[(주)송림푸드] 생산팀, 물류팀 정규직 채용","
, 지게차, 단순생산직, 설비OP, 제조가공, 배합,  외            ",운전·운송·배송
에이치엘비에너지(주),신입 · 경력,학력무관,부산 사하구,2022-03-07,2022-08-07,정규직 · 계약직,HLB에너지주식회사 부문별 신입/경력 수시채용,"
, 포크레인(굴삭기), 기계조작원, 안전보건관리자, 에너지관리, 창고관리,  외            ",운전·운송·배송
한국후지공업(주),신입 · 경력,"대학(2,3년) 이상",경기 화성시,2022-05-24,2022-06-19,정규직,2022년 한국후지공업(주) 상반기 각 부문 공개채용,"
, 지게차, 생산관리, QA, QC, 기술엔지니어,  외            ",운전·운송·배송
(주)바로에프에스,경력무관,학력무관,부산 강서구,2022-06-09,2022-08-09,정규직,식자재 배송직 채용 (입식 지게차 사용 가능자),"
, 납품운전원, 배송기사, 소형화물, 화물차(카고), 트럭,  외            ",운전·운송·배송
시마로지스(주),경력무관,"대학(2,3년) 이상",서울 양천구,2022-05-18,채용시,정규직,포워딩 해상 경력사원 모집,"
, 항공운송, 해상운송, 포워더, 물류관리, 국제물류,  외            ",운전·운송·배송
고려산업(주),경력무관,고졸 이상,경남 창녕군,2022-06-09,2022-06-24,계약직,고려산업 창녕공장 지게차 운전 직원 모집,"
, 지게차, 생산관리, 적재/하역, 운전,  ",운전·운송·배송
(유)영일흥산,신입 · 경력,고졸 이상,경기 고양시 덕양구,2022-06-08,2022-08-07,정규직,주류배송 정규직 채용 - 경력&신입,"
, 주류영업, 주류배송,  ",운전·운송·배송
(주)코미팜,경력무관,학력무관,경기 시흥시,2022-06-08,2022-06-30,정규직,(주)코미팜 각분야 신입/경력 인재를 모집합니다.,"
, 약사, 배송기사, QA, 제약/바이오, 출고/출하,  외            ",운전·운송·배송
㈜한익스프레스,신입 · 경력,"대학(2,3년) 이상",경남 창원시,2022-06-09,채용시,정규직,(주)한익스프레스 카고배차및현장관리담당 채용(근무지 창원),"
, 육상운송, 물류관리, 배차관리, 적재/하역,  ",운전·운송·배송
(주)대덕종합식품,신입 · 경력,학력무관,대전 대덕구,2022-03-23,2022-06-16,정규직,(주)대덕종합식품 영업 물류팀에서 직원 모집,"
, 납품운전원, 영업관리, 거래처관리, 거래처납품, 영업,  ",운전·운송·배송
(주)이미인,경력무관,"대학(2,3년) 이상",경기 오산시,2022-05-12,2022-06-12,정규직,2022년 (주)이미인 각 부문 상시채용,"
, 지게차, 영업직, 해외영업, 연구원, R&D,  외            ",운전·운송·배송
신양금속공업(주),신입 · 경력,"대학(2,3년) 이상",경기 안산시 단원구,2022-06-07,2022-06-14,정규직,신양금속공업㈜ SY EV solutions 각 부문 신입/경력사원 채용,"
, IR/공시, 더존, 4대보험, 계산서발행, 관리회계,  외            ",운전·운송·배송
(주)맥키스컴퍼니,신입 · 경력,고졸 이상,대전 서구,2022-06-07,2022-06-14,계약직,임원 수행비서 채용,"
, 비서, 수행기사, 수행비서, 임원비서, 총무,  외            ",운전·운송·배송
(주)제이오텍,신입 · 경력,고졸 이상,대전 유성구,2022-06-07,2022-06-17,정규직 · 계약직,(주)제이오텍 2022년 6월 각 부문 수시 채용공고,"
, 기술지원, 앱개발, 퍼블리셔, SE(시스템엔지니어), 임베디드,  외            ",운전·운송·배송
(주)부일엘엔에프,신입 · 경력,고졸 이상,부산 강서구,2022-06-07,2022-06-14,정규직,LASER CAD • LASER 가공 신입/경력 채용,"
, 납품운전원, 물류기사, 배송기사, 1톤, 2.5톤,  외            ",운전·운송·배송
성지건설(주),신입 · 경력,"대학(2,3년) 이상",서울 강남구,2022-06-07,2022-08-06,정규직,성지건설 부문별 신입/경력 채용,"
, 전산회계, 더존, 계산서발행, 관리회계, 급여(Payroll),  외            ",운전·운송·배송
㈜아산성우하이텍,경력무관,고졸 이상,충남 아산시,2022-06-08,2022-06-30,계약직,아산성우하이텍(성우하이텍 계열사) 전문 생산직 채용,"
, 지게차, 단순생산직, 품질검사원, QC, 제조가공,  외            ",운전·운송·배송
(주)엘오티티에스,경력무관,고졸 이상,경기 안성시,2022-06-07,2022-06-19,정규직 · 계약직,[엘오티베큠자회사/안성 제1공단] 각 부문별 신입/경력 채용,"
, 총무, 사무보조, 사무행정, 시설관리, 자료입력,  외            ",운전·운송·배송
코나아이 주식회사 김포공장,신입 · 경력,"대학(2,3년) 이상",경기 김포시,2022-06-08,2022-06-14,정규직,자재구매팀/물류운영팀/생산팀 경력•신입 채용,"
, 전동지게차, 지게차, 기계조작원, 단순생산직, 설비OP,  외            ",운전·운송·배송
태형리싸이클링(주),경력무관,학력무관,서울 송파구,2022-06-07,2022-06-17,정규직,태형리싸이클링(주) 각 사업소 신입 및 경력사원 모집,"
, 더존, 4대보험, 관리회계, 기업회계, 내부감사,  외            ",운전·운송·배송
(주)아주세라믹스,경력무관,학력무관,경기 하남시,2022-06-07,2022-06-17,정규직,[하남] 타일 창고 현장 직원 정규직 모집 공고,"
, 지게차, 물류관리, 자재관리, 재고관리, 창고관리,  외            ",운전·운송·배송
(주)윤씨네,신입 · 경력,고졸 이상,경기 화성시,2022-06-08,2022-06-21,정규직,"생산부,자재,설치,사무보조,발주,영업 담당 채용","
, 사무보조, 배송기사, 1톤, 영업관리, 영업지원,  외            ",운전·운송·배송
(주)거성푸드,경력무관,학력무관,경기 양주시,2022-05-19,2022-06-17,정규직,㈜거성푸드 물류배송직 담당직원 채용,"
, 납품운전원, 물류기사, 배송기사, 육상운송, 적재/하역,  외            ",운전·운송·배송
(주)프라이빗노트,경력무관,학력무관,서울 강남구,2022-06-03,2022-06-13,정규직 · 인턴직,CS 운영기획 및 배송물류 신입/경력 채용,"
, 물류기사, 배송기사, 택배기사, 1톤, 화물차(카고),  외            ",운전·운송·배송
쿠팡풀필먼트서비스(유),경력무관,학력무관,경기 안성시,2022-06-09,2022-07-10,계약직 · 아르바이트,[신규인센티브] 미니박스 분류 (동반가능/즉시근무),"
, 물류기사, 택배기사, 2.5톤, 지게차, 포크레인(굴삭기),  외            ",운전·운송·배송
템프인(주),경력 1년↑,고졸 이상,인천 서구,2022-06-09,2022-07-10,파견직,[차고지-청라/5개월근무/차량제공] 유명기업 수행기사 채용,"
, 수행기사, 수행비서, 사택기사, 수행기사,  ",운전·운송·배송
쿠팡풀필먼트서비스(유),경력무관,학력무관,경기 안성시,2022-06-09,2022-07-10,계약직 · 아르바이트,[초보가능] 쿠팡 실내전동차 (경력무관/주부환영),"
, 물류기사, 택배기사, 2.5톤, 지게차, 포크레인(굴삭기),  외            ",운전·운송·배송
(주)토마토렌트카,경력무관,고졸 이상,경기 성남시,2022-06-09,2022-06-30,정규직,"[성남] 차량관리, 고객관리, 영업관리 정규직 사원 모집","
, 대리운전, 물류기사, 수행기사, 영업관리, 영업지원,  외            ",운전·운송·배송
(주)백승상사,경력무관,학력무관,경기 남양주시,2022-05-20,2022-07-09,정규직,주류배송 예비기사를 모집합니다.,"
, 배송기사, 지게차,  ",운전·운송·배송
(주)신한해운항공,경력 3년↑,학력무관,서울 송파구,2022-05-31,2022-06-13,정규직,포워딩 영업 경력직 채용,"
, 포워더, 항공운송, 해상운송, 국제무역사, 무역경리,  외            ",운전·운송·배송
단일시스켐(주),신입 · 경력,대학교(4년) 이상,서울 강남구,2022-03-23,2022-09-30,정규직,그룹사 각 부문 직원 채용 [단일시스켐/단일에이피/단일가스켐],"
, 전산회계, 관리회계, 세무회계, 원가회계, 자금관리,  외            ",운전·운송·배송
서울실버종합물류(주),경력무관,학력무관,서울 강북구,2022-06-07,2022-07-07,정규직,"강북구 정규직 택배기사 모집-차량제공, 기본급 및 4대보험완비","
, 택배기사,  ",운전·운송·배송
(주)삼덕로지스틱스,신입 · 경력,학력무관,경기 평택시,2022-03-28,2022-06-30,정규직,[평택PDI] GM쉐보레 PDI 현장 신입/경력직 정직원 채용,"
, 관리회계, 기업회계, 원가회계, 회계결산, 총무,  외            ",운전·운송·배송
(주)에이치엔비아시아,신입 · 경력,학력무관,서울 강남구,2022-05-26,2022-06-19,정규직,"(주)에이치엔비아시아 구매, 경영관리 신입/경력 채용","
, 사무직, 비품관리, 사무행정, 서류관리, Excel,  외            ",운전·운송·배송
성보화학(주),5 ~ 10년,대학교(4년) 이상,서울 강남구,2022-06-07,2022-06-20,정규직,"성보화학, 회계담당자 채용","
, 공인회계사, 전산회계, KICPA, 관리회계, 기업회계,  외            ",운전·운송·배송
(주)푸드코아,경력무관,학력무관,경기 안성시,2022-06-09,2022-07-10,정규직,물류담당자 채용(신입 가능),"
, 납품운전원, 배송기사, 물류관리, 유통관리, 배차관리,  외            ",운전·운송·배송
에어젠,신입 · 경력,학력무관,대구 북구,2022-06-09,2022-07-10,정규직,"의료, 산업용 가스 배달(병원및공장) 가스배송 경력자우대","
, 배송기사,  ",운전·운송·배송
(주)지에프로직스,경력무관,고졸 이상,경기 군포시,2022-06-09,2022-07-01,프리랜서,배송관리 및 배송업무직 모집합니다.,"
, 물류기사, 배송기사, 배차관리, 1톤, 물류관리,  외            ",운전·운송·배송
(주)와이피씨푸드,경력무관,고졸 이상,경북 포항시 남구,2022-06-09,2022-07-10,정규직 · 계약직,물류팀 채용,"
, 물류기사, 물류관리, 구매,  ",운전·운송·배송
오션키즈,경력무관,학력무관,서울 광진구,2022-06-09,2022-07-10,정규직,어린이 수영장 차량운전기사 선생님 모집합니다(경력무관),"
, 셔틀버스기사, 승합기사,  ",운전·운송·배송
(주)DYB최선어학원,신입 · 경력,대학교(4년) 이상,서울 강남구,2022-05-19,2022-07-21,정규직,[직영] DYB최선어학원 각 부문 STAFF 모집,"
, Ajax, AWS, HTML, HTML5, Java,  외            ",운전·운송·배송
(주)알피바이오,신입 · 경력,학력무관,서울 강남구,2022-05-20,2022-06-21,정규직 · 계약직,알피바이오 신입/경력 채용,"
, IT컨설팅, 세무사, 전산회계, 회계사, 관리회계,  외            ",운전·운송·배송
(주)미사파크,경력무관,학력무관,경기 용인시 수지구,2022-06-08,2022-07-10,정규직,부동산개발 시행사 직원 모집합니다,"
, 수행기사, 부동산,  ",운전·운송·배송
(주)대국실업,경력무관,고졸 이상,부산 해운대구,2022-06-08,2022-07-10,정규직,대국실업 배송/거래처관리 직원 모집(정규직),"
, 납품운전원, 물류기사, 배송기사, 적재/하역, 1톤,  외            ",운전·운송·배송
(주)대명폴리텍,경력무관,학력무관,경기 포천시,2022-06-08,2022-06-24,정규직,입.출고 재고관리 물류 사원(정규직)모집,"
, 납품운전원, 배송기사, 물류관리, 재고관리, 배차관리,  외            ",운전·운송·배송
(주)대국실업,경력무관,고졸 이상,부산 해운대구,2022-06-08,2022-07-10,정규직,대국실업 창고(입출고)관리 직원 모집,"
, 납품운전원, 물류기사, 배송기사, 적재/하역, 1톤,  외            ",운전·운송·배송
에이제이렌탈서비스(주),신입 · 경력,고졸 이상,경기 안성시,2022-05-30,2022-06-30,정규직 · 인턴직,정비/자재관리직 상시채용,"
, 계산서발행, Excel, 물류기사, 5톤이상, 특수차량,  외            ",운전·운송·배송
대림피이(주),경력무관,고졸 이상,충남 아산시,2022-05-10,2022-06-18,정규직,[충남] 기계수리 및 자재정리  경력무관 채용합니다,"
, 2.5톤, 조립, 주간근무, 기계수리및자재정리,  ",운전·운송·배송
성오기업(주),신입 · 경력,학력무관,경남 창원시,2022-06-09,채용시,정규직,부산신항 內 물류센터 VNA 3방향 지게차 기사 정규직 모집,"
, ER(노무관리), 전동지게차, 지게차, R&D, 단순생산직,  외            ",운전·운송·배송
에이지엑스로지스틱스코리아(주),신입,학력무관,서울 금천구,2022-05-17,2022-06-30,정규직,[외국계 기업] 포워딩 업무 신입 사원 채용,"
, 포워더,  ",운전·운송·배송
세방(주),신입,고졸 이상,충남 당진시,2022-05-04,2022-06-18,계약직,세방(주)당진지점 항만하역감독직 채용,"
, 물류기사, 적재/하역, 해상운송, 선적, 물류관리,  외            ",운전·운송·배송
(주)서울에너지,경력무관,학력무관,경기 김포시,2022-06-08,2022-07-10,정규직,"(주)서울에너지 배송,납품 운전원 정규직 모집","
, 경리사무원, 배송기사,  ",운전·운송·배송
(학)고려중앙학원,경력 10년↑,고졸 이상,경기 안양시 동안구,2022-06-09,채용시,계약직,고려중앙학원 임원 수행기사 채용,"
, 물류기사, 수행기사,  ",운전·운송·배송
(주)페루프,3 ~ 5년,고졸 이상,경북 성주군,2022-06-08,2022-06-18,정규직,(주)페루프 출하팀 경력사원 모집,"
, 철도운송, 외관검사원, 품질검사원, 코팅, 물류관리,  외            ",운전·운송·배송
크라운이큅먼트코리아주),경력무관,학력무관,경기 이천시,2022-06-08,2022-07-10,정규직,물류장비(지게차) 수리정비 정규직원,"
, 지게차, 정비기사, 기계조작원, 전동지게차,  ",운전·운송·배송
(주)뱅베,경력무관,학력무관,경기 파주시,2022-06-08,채용시,정규직,[지게차 전문 기사]님 채용,"
, 지게차, 물류관리, 재고관리, 창고관리, 유통관리,  외            ",운전·운송·배송
(주)한중푸드,경력무관,학력무관,경기 광주시,2022-05-23,2022-06-22,정규직,[한중푸드] 무역관리 신입 및 경력 정규직 채용,"
, 세관, 해상운송, 무역사무원, 수출입, 주문관리,  외            ",운전·운송·배송
(주)비티엑스코리아,경력무관,학력무관,경기 평택시,2022-06-04,2022-06-30,정규직,[현대/기아협력사] 평택 포승읍 물류센터 총무/관제,"
, 총무, 비품관리, 시설관리, 경영지원, 1톤,  외            ",운전·운송·배송
바베큐타운,경력무관,학력무관,경기 용인시 기흥구,2022-06-04,2022-07-04,정규직,[죽전/용인] 해외브랜드 물류업무 정직원모집,"
, 물류기사, 단순생산직, 외관검사원, 품질검사원, 제조가공,  외            ",운전·운송·배송
(주)태은물류,신입 · 경력,학력무관,경기 이천시,2022-06-08,2022-06-28,정규직,태은물류 물류운영 신입 및 경력 직원모집,"
, 보세운송, 물류관리, 원가관리, 적재/하역,  ",운전·운송·배송
(주)포파코,신입 · 경력,고졸 이상,대구전체,2022-06-08,2022-06-15,정규직,[폴리파크] 물류센터 정규직 모집,"
, 지게차, 물류관리, 유통관리, 입고/입하, 출고/출하,  ",운전·운송·배송
대성히트에너시스(주),신입 · 경력,고졸 이상,충북 음성군,2022-06-08,2022-06-22,정규직 · 계약직,"2022년 생산직(생산, AS, 콜센터) 채용 모집","
, 유지보수, 사무행정, 상표관리, 서류관리, 전산총무,  외            ",운전·운송·배송
대성히트에너시스(주),신입 · 경력,대학교(4년) 이상,충북 음성군,2022-06-08,2022-06-22,정규직,"2022년 각부문(CS, R&D) 신입/경력 채용","
, 유지보수, Excel, 지게차, 기술영업, 영업관리,  외            ",운전·운송·배송
(주)지브이엑스,신입 · 경력,"대학(2,3년) 이상",서울 금천구,2022-06-08,2022-06-15,정규직,해외(북미) 무역사무/영업지원 및 건축외장 설계 담당 채용,"
, 선적, 해외영업, 고객관리, 부품수출, 수출입,  외            ",운전·운송·배송
(주)신한바이오켐,신입 · 경력,고졸 이상,경기 화성시,2022-06-09,2022-06-15,정규직,22년 공장관리팀 신입/경력 채용,"
, 납품운전원, 물류기사, 배송기사, 적재/하역, 1톤,  외            ",운전·운송·배송
(주)셀플러스,신입 · 경력,고졸 이상,경기 남양주시,2022-06-09,2022-06-30,정규직,[영업/영업관리ㆍ점검/설치/정수기 코디] 담당 정규직원 채용,"
, 배송기사, 영업관리, 영업직, 영업마케팅, 영업전략,  외            ",운전·운송·배송
도로교통안전관리(주),신입 · 경력,학력무관,울산 중구,2022-06-09,2022-06-14,정규직 · 계약직,도로교통 안전관리(주) 직원 공개채용 공고,"
, 차량도우미, 차량도우미, 상담원, 아웃바운드, 인바운드,  외            ",운전·운송·배송
(주)아이에프엠일렉트로닉,신입 · 경력,고졸 이상,서울 용산구,2022-06-09,2022-06-22,정규직 · 계약직,"ifm Korea 기술영업, 기술지원, 물류사무 신입/경력사원 채용","
, 임베디드, 사무직, 총무, 사무보조, 사무행정,  외            ",운전·운송·배송
(주)트러스트앤베스트,경력 2년↑,학력무관,서울 중구,2022-06-08,채용시,정규직,포워딩 수입팀 직원 채용(경력2년이상),"
, 항공운송, 해상운송, 포워더, 물류관리, 국제물류,  ",운전·운송·배송
유럽상사,경력무관,학력무관,인천 중구,2022-06-08,채용시,정규직,수입자동차부품 재고관리 외 사원모집,"
, 배송기사, 1톤, 자재관리, 재고관리, 창고관리,  ",운전·운송·배송
우양선기(주),경력무관,학력무관,부산 강서구,2022-06-08,2022-06-30,정규직,선박기계부품 물류납품직원 (정규직) 모집합니다.,"
, 납품운전원, 물류기사, 배송기사, 거래처납품, 코팅,  외            ",운전·운송·배송
(주)지비조아,신입 · 경력,고졸 이상,경기 안산시 단원구,2022-06-08,2022-07-10,정규직,귀뚜라미보일러 경리/배송기사 모집,"
, 경리, 경리사무원, 더존, 관리회계, 급여(Payroll),  외            ",운전·운송·배송
(주)지앤브이코스메틱,경력무관,학력무관,인천 남동구,2022-05-30,2022-06-29,정규직,(주)지앤브이 코스메틱 자재/물류팀 납품기사 모집,"
, 납품운전원, 물류관리, 창고관리,  ",운전·운송·배송
(주)윙윙,경력무관,학력무관,경기 포천시,2022-06-08,2022-07-10,정규직,"(주)윙윙 경영지원/사무/회계 사원,팀원 모집합니다 [경력무관]","
, 적재/하역, 지게차, 물류관리, 창고관리, 상하차,  외            ",운전·운송·배송
한우리음식 논현점,경력무관,고졸 이상,서울 강남구,2022-06-08,2022-07-10,정규직,한우리음식 상품관리 및 배송,"
, 납품운전원, 창고관리, 입고/입하, 출고/출하,  ",운전·운송·배송
(주)로우카본,경력,고졸 이상,전남 강진군,2022-05-11,2022-06-13,정규직,2022년 각 부문별 상반기 채용,"
, 영상처리, 전산회계, IR/공시, 4대보험, 급여(Payroll),  외            ",운전·운송·배송
(주)콜카솔루션즈,경력무관,대학교(4년) 이상,경기 성남시 분당구,2022-06-04,2022-07-04,정규직,영업관리 행정직  사원 모집,"
, 백엔드/서버개발, 앱개발, 비서, 법률사무원, 총무,  외            ",운전·운송·배송
(주)한국화장품제조음성공장,신입 · 경력,고졸 이상,충북 음성군,2022-06-07,2022-06-14,정규직,㈜한국화장품제조 음성공장 정규직 신입/경력 사원 채용,"
, 물류기사, 전동지게차, 지게차, 생산관리, 설비OP,  외            ",운전·운송·배송
한국단조(주),경력무관,학력무관,경남 사천시,2022-06-08,2022-06-24,정규직,한국단조 생산직 사원 모집,"
, 지게차, 사출금형, 주조/단조, 프레스, 금속,  외            ",운전·운송·배송
지엘헬스케어(주),경력무관,"대학(2,3년) 이상",서울 영등포구,2022-06-08,2022-06-20,정규직,지엘헬스케어(주) 납품사원 채용공고(정규직),"
, 납품운전원, 택배기사, 판매직, 매출관리, 구매관리,  외            ",운전·운송·배송
동국대학교 경주캠퍼스,경력 10년↑,학력무관,경북 경주시,2022-06-08,2022-06-19,계약직,동국대학교 WISE캠퍼스 [캠퍼스총장 수행기사] 채용 공고,"
, 수행기사, 수행기사,  ",운전·운송·배송
(주)화인사이언스,경력무관,학력무관,서울 구로구,2022-06-08,2022-08-09,정규직,영업 및 납품 관련 영업직 채용 합니다.,"
, 납품운전원, 기술영업, 영업직, 장비영업, 유통영업,  외            ",운전·운송·배송
태양합성(주),경력무관,학력무관,인천 남동구,2022-06-09,2022-06-30,정규직,태양합성 물류 기술사원모집,"
, 납품운전원, 물류기사, 윙바디, 탑차,  ",운전·운송·배송
(주)세중종합물류,경력무관,학력무관,전남 광양시,2022-06-08,채용시,정규직,물류 운송 배차관리 정규직 채용 (근무지 : 광양),"
, 배차관리,  ",운전·운송·배송
장수종합유통,경력무관,학력무관,경기 안산시 상록구,2022-06-08,2022-07-10,정규직,운전·운송·배송(배송기사 ) 채용,"
, 납품운전원, 배송기사,  ",운전·운송·배송
(주)카일이삼제스퍼,신입 · 경력,고졸 이상,서울 금천구,2022-05-26,2022-06-14,정규직 · 계약직,2022년 휴맥스계열 ㈜카일이삼제스퍼 부문별 신입/경력 채용,"
, 백엔드/서버개발, 정보보안, SE(시스템엔지니어), SI개발, RDBMS,  외            ",운전·운송·배송
(주)딜리버리랩,경력무관,학력무관,서울 성동구,2022-05-31,2022-07-02,정규직,[오더히어로] 딜리버리랩 부문별 대규모 채용(신입/경력),"
, 백엔드/서버개발, 퍼블리셔, AWS, CSS, Java,  외            ",운전·운송·배송
(주)컬리넥스트마일,경력무관,학력무관,서울 송파구,2022-05-31,2022-06-30,계약직,[마켓컬리 자회사] 컬리넥스트마일 샛별배송 배송관리 담당자(Staff) 채용,"
, 배차관리, 물류기획, 배차관리, 운전, 1톤,  ",운전·운송·배송
